LECROYWS44MXs-B,57124,Waveform
Segments,1,SegmentSize,10001
Segment,TrigTime,TimeSinceSegment1
#1,14-Dec-2021 16:17:22,0                 
Time,Ampl
0.0001455,-0.0781342
0.00014552,-0.0855755
0.00014554,-0.0874359
0.00014556,-0.0775141
0.00014558,-0.0713129
0.0001456,-0.0793744
0.00014562,-0.0861956
0.00014564,-0.0892962
0.00014566,-0.0899163
0.00014568,-0.0744135
0.0001457,-0.076894
0.00014572,-0.0886761
0.00014574,-0.0948772
0.00014576,-0.0750336
0.00014578,-0.0812347
0.0001458,-0.0812347
0.00014582,-0.0849554
0.00014584,-0.0843353
0.00014586,-0.0806146
0.00014588,-0.0843353
0.0001459,-0.0905364
0.00014592,-0.0744135
0.00014594,-0.082475
0.00014596,-0.0700727
0.00014598,-0.0843353
0.000146,-0.0861956
0.00014602,-0.0905364
0.00014604,-0.0917767
0.00014606,-0.0706928
0.00014608,-0.0812347
0.0001461,-0.0787543
0.00014612,-0.0830951
0.00014614,-0.0954973
0.00014616,-0.0868158
0.00014618,-0.0806146
0.0001462,-0.0830951
0.00014622,-0.0731733
0.00014624,-0.0930169
0.00014626,-0.0855755
0.00014628,-0.0806146
0.0001463,-0.0793744
0.00014632,-0.0799945
0.00014634,-0.0799945
0.00014636,-0.0861956
0.00014638,-0.0930169
0.0001464,-0.0837152
0.00014642,-0.0818549
0.00014644,-0.0892962
0.00014646,-0.0713129
0.00014648,-0.0675923
0.0001465,-0.0731733
0.00014652,-0.0849554
0.00014654,-0.0812347
0.00014656,-0.0793744
0.00014658,-0.0775141
0.0001466,-0.0830951
0.00014662,-0.0806146
0.00014664,-0.0843353
0.00014666,-0.0967376
0.00014668,-0.0899163
0.0001467,-0.0892962
0.00014672,-0.0806146
0.00014674,-0.0750336
0.00014676,-0.0818549
0.00014678,-0.0849554
0.0001468,-0.0700727
0.00014682,-0.0806146
0.00014684,-0.0744135
0.00014686,-0.0837152
0.00014688,-0.0886761
0.0001469,-0.082475
0.00014692,-0.0954973
0.00014694,-0.0874359
0.00014696,-0.0806146
0.00014698,-0.0694526
0.000147,-0.0762738
0.00014702,-0.0793744
0.00014704,-0.0979778
0.00014706,-0.0874359
0.00014708,-0.0793744
0.0001471,-0.0868158
0.00014712,-0.0855755
0.00014714,-0.0787543
0.00014716,-0.0886761
0.00014718,-0.0961174
0.0001472,-0.0892962
0.00014722,-0.0886761
0.00014724,-0.076894
0.00014726,-0.0787543
0.00014728,-0.0799945
0.0001473,-0.0930169
0.00014732,-0.082475
0.00014734,-0.0737934
0.00014736,-0.0843353
0.00014738,-0.0787543
0.0001474,-0.082475
0.00014742,-0.0812347
0.00014744,-0.0775141
0.00014746,-0.0849554
0.00014748,-0.0806146
0.0001475,-0.0806146
0.00014752,-0.0744135
0.00014754,-0.0886761
0.00014756,-0.0886761
0.00014758,-0.0905364
0.0001476,-0.0818549
0.00014762,-0.0812347
